EMu Catalog IRN,CatPrefix,CatNumber,CatSuffix,BioParticipantString,BioDateVisitedFrom,BioDateVisitedTo,etaxonomy_key,Etaxonom_H_&_M.irn,ClaOrder,ClaFamily,ClaGenus,ClaSpecies,ClaSubspecies,Etaxonom_H_&_M.SecRecordStatus,SecDepartment_tab,ecollectionevents_key,EMu Localities IRN,AquBottomDepthFromMet,AquBottomDepthToMet,AquDepthFromMet,AquDepthToMet,AquDistanceFromShoreMet,AquDistanceFromShoreToMet,DraDrainage,DraDrainageSeaGulf,DraPrimaryTributary,DraQuaternaryTributary,DraRiverBasin,DraSecondaryTributary,DraTertiaryTributary,LatDeriveCentroid_tab,LatPreferred_tab,LocArchipelago,LocBaySound,LocContinent,LocContinentalShelfRegion,LocCountry,LocDistrictCountyShire,LocIslandGrouping,LocIslandName,LocNearestNamedPlace,LocNoFurtherLocalityData,LocOcean,LocPreciseLocation,LocProvinceStateTerritory,LocSeaGulf,LocSiteName_tab,LocTownship,TerElevationFromMet,TerElevationToMet,TerVerbatimElevation,LatPreferredCentroidLatDec,LatPreferredCentroidLongDec,SecDepartment,Ecollect - VZ.SecRecordStatus
237344,M,88499,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237346,M,88500,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237348,M,88501,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237350,M,88502,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237352,M,88503,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237354,M,88504,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237356,M,88505,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237358,M,88506,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237360,M,88507,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237362,M,88508,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237364,M,88509,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237366,M,88510,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237368,M,88511,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237370,M,88512,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237372,M,88513,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237374,M,88514,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237376,M,88515,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237378,M,88516,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237380,M,88517,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237382,M,88518,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237384,M,88519,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237386,M,88520,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237388,M,88521,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237390,M,88522,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237392,M,88523,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237394,M,88524,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237396,M,88525,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237398,M,88526,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237400,M,88527,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237402,M,88528,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237404,M,88529,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237406,M,88530,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237408,M,88531,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237410,M,88532,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237412,M,88533,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237414,M,88534,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237416,M,88535,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237418,M,88536,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237420,M,88537,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237422,M,88538,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237424,M,88539,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237426,M,88540,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237428,M,88541,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237430,M,88542,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237432,M,88543,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237434,M,88544,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237436,M,88545,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237438,M,88546,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237440,M,88547,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237442,M,88548,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237444,M,88549,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237446,M,88550,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237448,M,88551,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237450,M,88552,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237452,M,88553,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237454,M,88554,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237456,M,88555,,R. E. Byrd,1934-03-10,,91,5790,Carnivora,Phocidae,Lobodon,carcinophagus,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237458,M,88556,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237460,M,88557,,R. E. Byrd,1934-03-10,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237541,M,88596,,,1936-06-12,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
237544,M,88597,,,1936-06-12,,148,5745,Carnivora,Phocidae,Leptonychotes,weddellii,,Active,Mammalogy,36190,8332,,,,,,,,,,,,,,,,,,Antarctica,,Antarctica,,,,,Yes,South Pacific,,,,,,,,,,,Mammalogy,Active
238605,M,89004,,A. J. Klein,,,83,5170,Sirenia,Dugongidae,Dugong,dugon,,Active,Mammalogy,121282,8383,,,,,,,,,,,,,,,,,,Indian Ocean,,Indian Ocean,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
238608,M,89005,,A. J. Klein,,,83,5170,Sirenia,Dugongidae,Dugong,dugon,,Active,Mammalogy,121282,8383,,,,,,,,,,,,,,,,,,Indian Ocean,,Indian Ocean,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
241536,M,90051,,H. Still,1933-12-22,,107,6040,Cetacea,Ziphiidae,Mesoplodon,europaeus,,Active,Mammalogy,19303,8525,,,,,,,,,,,,,,,,,,North America,,USA,Queens Co.,,,,Yes,,Far Rockaway Beach,New York,,,,,,,,,Mammalogy,Active
241542,M,90053,,,1933-01-15,,109,6045,Cetacea,Ziphiidae,Mesoplodon,mirus,,Active,Mammalogy,114222,8527,,,,,,,,,,,,,,,,,,North America,,USA,Queens Co.,,,,Yes,,Edgemere,New York,,,,,,,,,Mammalogy,Active
241707,M,90114,,,1933-06-20,,235,15161,Carnivora,Otariidae,Arctocephalus,australis,galapagoensis,Active,Mammalogy,108136,8544,,,,,,,,,,,,,,,,,,South America,,Ecuador,,Galapagos Islands,,,Yes,Pacific,,Galapagos,,,,,,,,,Mammalogy,Active
241905,M,90178,,,1905-02-01,,99,9127,Sirenia,Trichechidae,Trichechus,manatus,latirostris,Active,Mammalogy,121908,8552,,,,,,,,,,,,,,,,,,North America,,USA,Palm Beach Co.,,,,Yes,,Lake Worth,Florida,,,,,,,,,Mammalogy,Active
242086,M,90241,,N.Y.Z.S.,1930-01-01,,111,6834,Cetacea,Physeteridae,Physeter,catodon,,Active,Mammalogy,129315,1567,,,,,,,,,,,,,,,,,,North America,,USA,Queens Co.,,,,Yes,,Jamaica Bay,New York,,,,,,,,,Mammalogy,Active
242143,M,90262,,,,,169,15170,Carnivora,Otariidae,,,,Active,Mammalogy,108687,23,,,,,,,,,,,,,,,,,,Eurasia,,,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
242145,M,90263,,,,,169,15170,Carnivora,Otariidae,,,,Active,Mammalogy,108687,23,,,,,,,,,,,,,,,,,,Eurasia,,,,,,,Yes,,,,,,,,,,,,Mammalogy,Active
