Tracking Number,Lat,Lng
M76829,39.76,-98.5
M76830,39.76,-98.5
M76831,39.76,-98.5
M76832,39.76,-98.5
M76833,39.76,-98.5
M76834,39.76,-98.5
M76835,39.76,-98.5
M76836,39.76,-98.5
M76837,39.76,-98.5
M76838,39.76,-98.5
M76839,39.76,-98.5
M76840,39.76,-98.5
M76841,39.76,-98.5
M76842,39.76,-98.5
M76843,39.76,-98.5
M76844,39.76,-98.5
M76845,39.76,-98.5
M76846,39.76,-98.5
M76847,39.76,-98.5
M76848,39.76,-98.5
M76849,39.76,-98.5
M76850,39.76,-98.5
M76851,39.76,-98.5
M76852,39.76,-98.5
M76853,39.76,-98.5
M76854,39.76,-98.5
M76855,39.76,-98.5
M76856,39.76,-98.5
M76857,39.76,-98.5
M76858,39.76,-98.5
M76859,39.76,-98.5
M76860,39.76,-98.5
M76861,39.76,-98.5
M76862,39.76,-98.5
M76863,39.76,-98.5
M76864,39.76,-98.5
M76865,39.76,-98.5
M76866,39.76,-98.5
M76867,39.76,-98.5
M76868,39.76,-98.5
M76869,39.76,-98.5
M76870,39.76,-98.5
M76871,39.76,-98.5
M76872,39.76,-98.5
M76873,39.76,-98.5
M76874,39.76,-98.5
M76875,39.76,-98.5
M76876,39.76,-98.5
M76877,39.76,-98.5
M76878,39.76,-98.5
M76879,39.76,-98.5
M76880,39.76,-98.5
M76881,39.76,-98.5
M76882,39.76,-98.5
M76883,39.76,-98.5
M76884,39.76,-98.5
M76885,39.76,-98.5
M76886,39.76,-98.5
M76887,39.76,-98.5
M76888,39.76,-98.5
M76889,39.76,-98.5
M76890,39.76,-98.5
M76891,39.76,-98.5
M76892,39.76,-98.5
M76893,39.76,-98.5
M76894,39.76,-98.5
M76895,39.76,-98.5
M76896,39.76,-98.5
M76897,39.76,-98.5
M76898,39.76,-98.5
M76899,39.76,-98.5
M76900,39.76,-98.5
M76901,39.76,-98.5
M76902,39.76,-98.5
M76903,39.76,-98.5
M76904,39.76,-98.5
M76905,39.76,-98.5
M76906,39.76,-98.5
M76907,39.76,-98.5
M76908,39.76,-98.5
M76909,39.76,-98.5
M76910,39.76,-98.5
M76911,39.76,-98.5
M76912,39.76,-98.5
M76913,39.76,-98.5
M76914,39.76,-98.5
M76915,39.76,-98.5
M76916,39.76,-98.5
M76917,39.76,-98.5
M76918,39.76,-98.5
M76919,39.76,-98.5
M76920,39.76,-98.5
M76921,39.76,-98.5
M76922,39.76,-98.5
M76923,39.76,-98.5
M76924,39.76,-98.5
M76925,39.76,-98.5
M76926,39.76,-98.5
M76927,39.76,-98.5
M76928,39.76,-98.5
M76929,39.76,-98.5
M76930,39.76,-98.5
M76931,39.76,-98.5
M76932,39.76,-98.5
M76933,39.76,-98.5
M76934,39.76,-98.5
M76935,39.76,-98.5
M76936,39.76,-98.5
M76937,39.76,-98.5
M76938,39.76,-98.5
M76939,39.76,-98.5
M76940,39.76,-98.5
M76941,39.76,-98.5
M76942,39.76,-98.5
M76943,39.76,-98.5
M76944,39.76,-98.5
M76945,39.76,-98.5
M76946,39.76,-98.5
M76947,39.76,-98.5
M76948,39.76,-98.5
M76949,39.76,-98.5
M76950,39.76,-98.5
M76951,39.76,-98.5
M76952,39.76,-98.5
M76953,39.76,-98.5
M76954,39.76,-98.5
M76955,39.76,-98.5
M76956,39.76,-98.5
M76957,39.76,-98.5
M76958,39.76,-98.5
M76959,39.76,-98.5
M76960,39.76,-98.5
M76961,39.76,-98.5
M76962,39.76,-98.5
M76963,39.76,-98.5
M76964,39.76,-98.5
M76965,39.76,-98.5
M76966,39.76,-98.5
M76967,39.76,-98.5
M76968,39.76,-98.5
M76969,39.76,-98.5
M76970,39.76,-98.5
M76971,39.76,-98.5
M76972,39.76,-98.5
M76973,39.76,-98.5
M76974,39.76,-98.5
M76975,39.76,-98.5
M76976,39.76,-98.5
M76977,39.76,-98.5
M76978,39.76,-98.5
M76979,39.76,-98.5
M76980,39.76,-98.5
M76981,39.76,-98.5
M76982,39.76,-98.5
M76983,39.76,-98.5
M76984,39.76,-98.5
M76985,39.76,-98.5
M76986,39.76,-98.5
M76987,39.76,-98.5
M76988,39.76,-98.5
M76989,39.76,-98.5
M76990,39.76,-98.5
M76991,39.76,-98.5
M76992,39.76,-98.5
M76993,39.76,-98.5
M76994,39.76,-98.5
M76995,39.76,-98.5
M76996,39.76,-98.5
M76997,39.76,-98.5
M76998,39.76,-98.5
M76999,39.76,-98.5
M77000,39.76,-98.5
M77001,39.76,-98.5
M77002,39.76,-98.5
M77003,39.76,-98.5
M77004,39.76,-98.5
M77005,39.76,-98.5
M77006,39.76,-98.5
M77007,39.76,-98.5
M77008,39.76,-98.5
M77009,39.76,-98.5
M77010,39.76,-98.5
M77011,39.76,-98.5
M77012,39.76,-98.5
M77013,39.76,-98.5
M77014,39.76,-98.5
M77015,39.76,-98.5
M77016,39.76,-98.5
M77017,39.76,-98.5
M77018,39.76,-98.5
M77019,39.76,-98.5
M77020,39.76,-98.5
M77021,39.76,-98.5
M77022,39.76,-98.5
M77023,39.76,-98.5
M77024,39.76,-98.5
M77025,39.76,-98.5
M77026,39.76,-98.5
M77027,39.76,-98.5
M77028,39.76,-98.5
M77029,39.76,-98.5
M77030,39.76,-98.5
M77031,39.76,-98.5
M77032,39.76,-98.5
M77033,39.76,-98.5
M77034,39.76,-98.5
M77035,39.76,-98.5
M77036,39.76,-98.5
M77037,39.76,-98.5
M77038,39.76,-98.5
M77039,39.76,-98.5
M77040,39.76,-98.5
M77041,39.76,-98.5
M77042,39.76,-98.5
M77043,39.76,-98.5
M77044,39.76,-98.5
M77045,39.76,-98.5
M77046,39.76,-98.5
M77047,39.76,-98.5
M77048,39.76,-98.5
M77049,39.76,-98.5
M77050,39.76,-98.5
M77051,39.76,-98.5
M77052,39.76,-98.5
M77053,39.76,-98.5
M77054,39.76,-98.5
M77055,39.76,-98.5
M77056,39.76,-98.5
M77057,39.76,-98.5
M77058,39.76,-98.5
M77059,39.76,-98.5
M77060,39.76,-98.5
M77061,39.76,-98.5
M77062,39.76,-98.5
M77063,39.76,-98.5
M77064,39.76,-98.5
M77065,39.76,-98.5
M77066,39.76,-98.5
M77067,39.76,-98.5
M77068,39.76,-98.5
M77069,39.76,-98.5
M77070,39.76,-98.5
M77071,39.76,-98.5
M77072,39.76,-98.5
M77073,39.76,-98.5
M77074,39.76,-98.5
M77075,39.76,-98.5
M77076,39.76,-98.5
M77077,39.76,-98.5
M77078,39.76,-98.5
M77079,39.76,-98.5
M77080,39.76,-98.5
M77081,39.76,-98.5
M77082,39.76,-98.5
M77083,39.76,-98.5
M77084,39.76,-98.5
M77085,39.76,-98.5
M77086,39.76,-98.5
M77087,39.76,-98.5
M77088,39.76,-98.5
M77089,39.76,-98.5
M77090,39.76,-98.5
M77091,39.76,-98.5
M77092,39.76,-98.5
M77093,39.76,-98.5
M77094,39.76,-98.5
M77095,39.76,-98.5
M77096,39.76,-98.5
M77097,39.76,-98.5
M77098,39.76,-98.5
M77099,39.76,-98.5
M77100,39.76,-98.5
M77101,39.76,-98.5
M77102,39.76,-98.5
M77103,39.76,-98.5
M77104,39.76,-98.5
M77105,39.76,-98.5
M77106,39.76,-98.5
M77107,39.76,-98.5
M77108,39.76,-98.5
M77109,39.76,-98.5
M77110,39.76,-98.5
M77111,39.76,-98.5
M77112,39.76,-98.5
M77113,39.76,-98.5
M77114,39.76,-98.5
M77115,39.76,-98.5
M77116,39.76,-98.5
M77117,39.76,-98.5
M77118,39.76,-98.5
M77119,39.76,-98.5
M77120,39.76,-98.5
M77121,39.76,-98.5
M77122,39.76,-98.5
M77123,39.76,-98.5
M77124,39.76,-98.5
M77125,39.76,-98.5
M77126,39.76,-98.5
M77127,39.76,-98.5
M77128,39.76,-98.5
M77129,39.76,-98.5
M77130,39.76,-98.5
M77131,39.76,-98.5
M77132,39.76,-98.5
M77133,39.76,-98.5
M77134,39.76,-98.5
M77135,39.76,-98.5
M77136,39.76,-98.5
M77137,39.76,-98.5
M77138,39.76,-98.5
M77139,39.76,-98.5
M77140,39.76,-98.5
M77141,39.76,-98.5
M77142,39.76,-98.5
M77143,39.76,-98.5
M77144,39.76,-98.5
M77145,39.76,-98.5
M77146,39.76,-98.5
M77147,39.76,-98.5
M77148,39.76,-98.5
M77149,39.76,-98.5
M77150,39.76,-98.5
M77151,39.76,-98.5
M77152,39.76,-98.5
M77153,39.76,-98.5
M77154,39.76,-98.5
M77155,39.76,-98.5
M77156,39.76,-98.5
M77157,39.76,-98.5
M77158,39.76,-98.5
M77159,39.76,-98.5
M77160,39.76,-98.5
M77161,39.76,-98.5
M77162,39.76,-98.5
M77163,39.76,-98.5
M77164,39.76,-98.5
M77165,39.76,-98.5
M77166,39.76,-98.5
M77167,39.76,-98.5
M77168,39.76,-98.5
M77169,39.76,-98.5
M77170,39.76,-98.5
M77171,39.76,-98.5
M77172,39.76,-98.5
M77173,39.76,-98.5
M77174,39.76,-98.5
M77175,39.76,-98.5
M77176,39.76,-98.5
M77177,39.76,-98.5
M77178,39.76,-98.5
M77179,39.76,-98.5
M77180,39.76,-98.5
M77181,39.76,-98.5
M77182,39.76,-98.5
M77183,39.76,-98.5
M77184,39.76,-98.5
M77185,39.76,-98.5
M77186,39.76,-98.5
M77187,39.76,-98.5
M77188,39.76,-98.5
M77189,39.76,-98.5
M77190,39.76,-98.5
M77191,39.76,-98.5
M77192,39.76,-98.5
M77193,39.76,-98.5
M77194,39.76,-98.5
M77195,39.76,-98.5
M77196,39.76,-98.5
M77197,39.76,-98.5
M77198,39.76,-98.5
M77199,39.76,-98.5
M77200,39.76,-98.5
M77201,39.76,-98.5
M77202,39.76,-98.5
M77203,39.76,-98.5
M77204,39.76,-98.5
M77205,39.76,-98.5
M77206,39.76,-98.5
M77207,39.76,-98.5
M77208,39.76,-98.5
M77209,39.76,-98.5
M77210,39.76,-98.5
M77211,39.76,-98.5
M77212,39.76,-98.5
M77213,39.76,-98.5
M77214,39.76,-98.5
M77215,39.76,-98.5
M77216,39.76,-98.5
M77217,39.76,-98.5
M77218,39.76,-98.5
M77219,39.76,-98.5
M77220,39.76,-98.5
M77221,39.76,-98.5
M77222,39.76,-98.5
M77223,39.76,-98.5
M77224,39.76,-98.5
M77225,39.76,-98.5
M77226,39.76,-98.5
M77227,39.76,-98.5
M77228,39.76,-98.5
M77229,39.76,-98.5
M77230,39.76,-98.5
M77231,39.76,-98.5
M77232,39.76,-98.5
M77233,39.76,-98.5
M77234,39.76,-98.5
M77235,39.76,-98.5
M77236,39.76,-98.5
M77237,39.76,-98.5
M77238,39.76,-98.5
M77239,39.76,-98.5
M77240,39.76,-98.5
M77241,39.76,-98.5
M77242,39.76,-98.5
M77243,39.76,-98.5
M77244,39.76,-98.5
M77245,39.76,-98.5
M77246,39.76,-98.5
M77247,39.76,-98.5
M77248,39.76,-98.5
M77249,39.76,-98.5
M77250,39.76,-98.5
M77251,39.76,-98.5
M77252,39.76,-98.5
M77253,39.76,-98.5
M77254,39.76,-98.5
M77255,39.76,-98.5
M77256,39.76,-98.5
M77257,39.76,-98.5
M77258,39.76,-98.5
M77259,39.76,-98.5
M77260,39.76,-98.5
M77261,39.76,-98.5
M77262,39.76,-98.5
M77263,39.76,-98.5
M77264,39.76,-98.5
M77265,39.76,-98.5
M77266,39.76,-98.5
M77267,39.76,-98.5
M77268,39.76,-98.5
M77269,39.76,-98.5
M77270,39.76,-98.5
M77271,39.76,-98.5
M77272,39.76,-98.5
M77273,39.76,-98.5
M77274,39.76,-98.5
M77275,39.76,-98.5
M77276,39.76,-98.5
M77277,39.76,-98.5
M77278,39.76,-98.5
M77279,39.76,-98.5
M77280,39.76,-98.5
M77281,39.76,-98.5
M77282,39.76,-98.5
M77283,39.76,-98.5
M77284,39.76,-98.5
M77285,39.76,-98.5
M77286,39.76,-98.5
M77287,39.76,-98.5
M77288,39.76,-98.5
M77289,39.76,-98.5
M77290,39.76,-98.5
M77291,39.76,-98.5
M77292,39.76,-98.5
M77293,39.76,-98.5
M77294,39.76,-98.5
M77295,39.76,-98.5
M77296,39.76,-98.5
M77297,39.76,-98.5
M77298,39.76,-98.5
M77299,39.76,-98.5
M77300,39.76,-98.5
M77301,39.76,-98.5
M77302,39.76,-98.5
M77303,39.76,-98.5
M77304,39.76,-98.5
M77305,39.76,-98.5
M77306,39.76,-98.5
M77307,39.76,-98.5
M77308,39.76,-98.5
M77309,39.76,-98.5
M77310,39.76,-98.5
M77311,39.76,-98.5
M77312,39.76,-98.5
M77313,39.76,-98.5
M77314,39.76,-98.5
M77315,39.76,-98.5
M77316,39.76,-98.5
M77317,39.76,-98.5
M77318,39.76,-98.5
M77319,39.76,-98.5
M77320,39.76,-98.5
M77321,39.76,-98.5
M77322,39.76,-98.5
M77323,39.76,-98.5
M77324,39.76,-98.5
M77325,39.76,-98.5
M77326,39.76,-98.5
M77327,39.76,-98.5
M77328,39.76,-98.5
M77329,39.76,-98.5
M77330,39.76,-98.5
M77331,39.76,-98.5
M77332,39.76,-98.5
M77333,39.76,-98.5
M77334,39.76,-98.5
M77335,39.76,-98.5
M77336,39.76,-98.5
M77337,39.76,-98.5
M77338,39.76,-98.5
M77339,39.76,-98.5
M77340,39.76,-98.5
M77341,39.76,-98.5
M77342,39.76,-98.5
M77343,39.76,-98.5
M77344,39.76,-98.5
M77345,39.76,-98.5
M77346,39.76,-98.5
M77347,39.76,-98.5
M77348,39.76,-98.5
M77349,39.76,-98.5
M77350,39.76,-98.5
M77351,39.76,-98.5
M77352,39.76,-98.5
M77353,39.76,-98.5
M77354,39.76,-98.5
M77355,39.76,-98.5
M77356,39.76,-98.5
M77357,39.76,-98.5
M77358,39.76,-98.5
M77359,39.76,-98.5
M77360,39.76,-98.5
M77361,39.76,-98.5
M77362,39.76,-98.5
M77363,39.76,-98.5
M77364,39.76,-98.5
M77365,39.76,-98.5
M77366,39.76,-98.5
M77367,39.76,-98.5
M77368,39.76,-98.5
M77369,39.76,-98.5
M77370,39.76,-98.5
M77371,39.76,-98.5
M77372,39.76,-98.5
M77373,39.76,-98.5
M77374,39.76,-98.5
M77375,39.76,-98.5
M77376,39.76,-98.5
M77377,39.76,-98.5
M77378,39.76,-98.5
M77379,39.76,-98.5
M77380,39.76,-98.5
M77381,39.76,-98.5
M77382,39.76,-98.5
M77383,39.76,-98.5
M77384,39.76,-98.5
M77385,39.76,-98.5
M77386,39.76,-98.5
M77387,39.76,-98.5
M77388,39.76,-98.5
M77389,39.76,-98.5
M77390,39.76,-98.5
M77391,39.76,-98.5
M77392,39.76,-98.5
M77393,39.76,-98.5
M77394,39.76,-98.5
M77395,39.76,-98.5
M77396,39.76,-98.5
M77397,39.76,-98.5
M77398,39.76,-98.5
M77399,39.76,-98.5
M77400,39.76,-98.5
M77401,39.76,-98.5
M77402,39.76,-98.5
M77403,39.76,-98.5
M77404,39.76,-98.5
M77405,39.76,-98.5
M77406,39.76,-98.5
M77407,39.76,-98.5
M77408,39.76,-98.5
M77409,39.76,-98.5
M77410,39.76,-98.5
M77411,39.76,-98.5
M77412,39.76,-98.5
M77413,39.76,-98.5
M77414,39.76,-98.5
M77415,39.76,-98.5
M77416,39.76,-98.5
M77417,39.76,-98.5
M77418,39.76,-98.5
M77419,39.76,-98.5
M77420,39.76,-98.5
M77421,39.76,-98.5
M77422,39.76,-98.5
M77423,39.76,-98.5
M77424,39.76,-98.5
M77425,39.76,-98.5
M77426,39.76,-98.5
M77427,39.76,-98.5
M77428,39.76,-98.5
M77429,39.76,-98.5
M77430,39.76,-98.5
M77431,39.76,-98.5
M77432,39.76,-98.5
M77433,39.76,-98.5
M77434,39.76,-98.5
M77435,39.76,-98.5
M77436,39.76,-98.5
M77437,39.76,-98.5
M77438,39.76,-98.5
M77439,39.76,-98.5
M77440,39.76,-98.5
M77441,39.76,-98.5
M77442,39.76,-98.5
M77443,39.76,-98.5
M77444,39.76,-98.5
M77445,39.76,-98.5
M77446,39.76,-98.5
M77447,39.76,-98.5
M77448,39.76,-98.5
M77449,39.76,-98.5
M77450,39.76,-98.5
M77451,39.76,-98.5
M77452,39.76,-98.5
M77453,39.76,-98.5
M77454,39.76,-98.5
M77455,39.76,-98.5
M77456,39.76,-98.5
M77457,39.76,-98.5
M77458,39.76,-98.5
M77459,39.76,-98.5
M77460,39.76,-98.5
M77461,39.76,-98.5
M77462,39.76,-98.5
M77463,39.76,-98.5
M77464,39.76,-98.5
M77465,39.76,-98.5
M77466,39.76,-98.5
M77467,39.76,-98.5
M77468,39.76,-98.5
M77469,39.76,-98.5
M77470,39.76,-98.5
M77471,39.76,-98.5
M77472,39.76,-98.5
M77473,39.76,-98.5
M77474,39.76,-98.5
M77475,39.76,-98.5
M77476,39.76,-98.5
M77477,39.76,-98.5
M77478,39.76,-98.5
M77479,39.76,-98.5
M77480,39.76,-98.5
M77481,39.76,-98.5
M77482,39.76,-98.5
M77483,39.76,-98.5
M77484,39.76,-98.5
M77485,39.76,-98.5
M77486,39.76,-98.5
M77487,39.76,-98.5
M77488,39.76,-98.5
M77489,39.76,-98.5
M77490,39.76,-98.5
M77491,39.76,-98.5
M77492,39.76,-98.5
M77493,39.76,-98.5
M77494,39.76,-98.5
M77495,39.76,-98.5
M77496,39.76,-98.5
M77497,39.76,-98.5
M77498,39.76,-98.5
M77499,39.76,-98.5
M77500,39.76,-98.5
M77501,39.76,-98.5
M77502,39.76,-98.5
M77503,39.76,-98.5
M77504,39.76,-98.5
M77505,39.76,-98.5
M77506,39.76,-98.5
M77507,39.76,-98.5
M77508,39.76,-98.5
M77509,39.76,-98.5
M77510,39.76,-98.5
M77511,39.76,-98.5
M77512,39.76,-98.5
M77513,39.76,-98.5
M77514,39.76,-98.5
M77515,39.76,-98.5
M77516,39.76,-98.5
M77517,39.76,-98.5
M77518,39.76,-98.5
M77519,39.76,-98.5
M77520,39.76,-98.5
M77521,39.76,-98.5
M77522,39.76,-98.5
M77523,39.76,-98.5
M77524,39.76,-98.5
M77525,39.76,-98.5
M77526,39.76,-98.5
M77527,39.76,-98.5
M77528,39.76,-98.5
M77529,39.76,-98.5
M77530,39.76,-98.5
M77531,39.76,-98.5
M77532,39.76,-98.5
M77533,39.76,-98.5
M77534,39.76,-98.5
M77535,39.76,-98.5
M77536,39.76,-98.5
M77537,39.76,-98.5
M77538,39.76,-98.5
M77539,39.76,-98.5
M77540,39.76,-98.5
M77541,39.76,-98.5
M77542,39.76,-98.5
M77543,39.76,-98.5
M77544,39.76,-98.5
M77545,39.76,-98.5
M77546,39.76,-98.5
M77547,39.76,-98.5
M77548,39.76,-98.5
M77549,39.76,-98.5
M77550,39.76,-98.5
M77551,39.76,-98.5
M77552,39.76,-98.5
M77553,39.76,-98.5
M77554,39.76,-98.5
M77555,39.76,-98.5
M77556,39.76,-98.5
M77557,39.76,-98.5
M77558,39.76,-98.5
M77559,39.76,-98.5
M77560,39.76,-98.5
M77561,39.76,-98.5
M77562,39.76,-98.5
M77563,39.76,-98.5
M77564,39.76,-98.5
M77565,39.76,-98.5
M77566,39.76,-98.5
M77567,39.76,-98.5
M77568,39.76,-98.5
M77569,39.76,-98.5
M77570,39.76,-98.5
M77571,39.76,-98.5
M77572,39.76,-98.5
M77573,39.76,-98.5
M77574,39.76,-98.5
M77575,39.76,-98.5
M77576,39.76,-98.5
M77577,39.76,-98.5
M77578,39.76,-98.5
M77579,39.76,-98.5
M77580,39.76,-98.5
M77581,39.76,-98.5
M77582,39.76,-98.5
M77583,39.76,-98.5
M77584,39.76,-98.5
M77585,39.76,-98.5
M77586,39.76,-98.5
M77587,39.76,-98.5
M77588,39.76,-98.5
M77589,39.76,-98.5
M77590,39.76,-98.5
M77591,39.76,-98.5
M77592,39.76,-98.5
M77593,39.76,-98.5
M77594,39.76,-98.5
M77595,39.76,-98.5
M77596,39.76,-98.5
M77597,39.76,-98.5
M77598,39.76,-98.5
M77599,39.76,-98.5
M77600,39.76,-98.5
M77601,39.76,-98.5
M77602,39.76,-98.5
M77603,39.76,-98.5
M77604,39.76,-98.5
M77605,39.76,-98.5
M77606,39.76,-98.5
M77607,39.76,-98.5
M77608,39.76,-98.5
M77609,39.76,-98.5
M77610,39.76,-98.5
M77611,39.76,-98.5
M77612,39.76,-98.5
M77613,39.76,-98.5
M77614,39.76,-98.5
M77615,39.76,-98.5
M77616,39.76,-98.5
M77617,39.76,-98.5
M77618,39.76,-98.5
M77619,39.76,-98.5
M77620,39.76,-98.5
M77621,39.76,-98.5
M77622,39.76,-98.5
M77623,39.76,-98.5
M77624,39.76,-98.5
M77625,39.76,-98.5
M77626,39.76,-98.5
M77627,39.76,-98.5
M77628,39.76,-98.5
M77629,39.76,-98.5
M77630,39.76,-98.5
M77631,39.76,-98.5
M77632,39.76,-98.5
M77633,39.76,-98.5
M77634,39.76,-98.5
M77635,39.76,-98.5
M77636,39.76,-98.5
M77637,39.76,-98.5
M77638,39.76,-98.5
M77639,39.76,-98.5
M77640,39.76,-98.5
M77641,39.76,-98.5
M77642,39.76,-98.5
M77643,39.76,-98.5
M77644,39.76,-98.5
M77645,39.76,-98.5
M77646,39.76,-98.5
M77647,39.76,-98.5
M77648,39.76,-98.5
M77649,39.76,-98.5
M77650,39.76,-98.5
M77651,39.76,-98.5
M77652,39.76,-98.5
M77653,39.76,-98.5
M77654,39.76,-98.5
M77655,39.76,-98.5
M77656,39.76,-98.5
M77657,39.76,-98.5
M77658,39.76,-98.5
M77659,39.76,-98.5
M77660,39.76,-98.5
M77661,39.76,-98.5
M77662,39.76,-98.5
M77663,39.76,-98.5
M77664,39.76,-98.5
M77665,39.76,-98.5
M77666,39.76,-98.5
M77667,39.76,-98.5
M77668,39.76,-98.5
M77669,39.76,-98.5
M77670,39.76,-98.5
M77671,39.76,-98.5
M77672,39.76,-98.5
M77673,39.76,-98.5
M77674,39.76,-98.5
M77675,39.76,-98.5
M77676,39.76,-98.5
M77677,39.76,-98.5
M77678,39.76,-98.5
M77679,39.76,-98.5
M77680,39.76,-98.5
M77681,39.76,-98.5
M77682,39.76,-98.5
M77683,39.76,-98.5
M77684,39.76,-98.5
M77685,39.76,-98.5
M77686,39.76,-98.5
M77687,39.76,-98.5
M77688,39.76,-98.5
M77689,39.76,-98.5
M77690,39.76,-98.5
M77691,39.76,-98.5
M77692,39.76,-98.5
M77693,39.76,-98.5
M77694,39.76,-98.5
M77695,39.76,-98.5
M77696,39.76,-98.5
M77697,39.76,-98.5
M77698,39.76,-98.5
M77699,39.76,-98.5
M77700,39.76,-98.5
M77701,39.76,-98.5
M77702,39.76,-98.5
M77703,39.76,-98.5
M77704,39.76,-98.5
M77705,39.76,-98.5
M77706,39.76,-98.5
M77707,39.76,-98.5
M77708,39.76,-98.5
M77709,39.76,-98.5
M77710,39.76,-98.5
M77711,39.76,-98.5
M77712,39.76,-98.5
M77713,39.76,-98.5
M77714,39.76,-98.5
M77715,39.76,-98.5
M77716,39.76,-98.5
M77717,39.76,-98.5
M77718,39.76,-98.5
M77719,39.76,-98.5
M77720,39.76,-98.5
M77721,39.76,-98.5
M77722,39.76,-98.5
M77723,39.76,-98.5
M77724,39.76,-98.5
M77725,39.76,-98.5
M77726,39.76,-98.5
M77727,39.76,-98.5
M77728,39.76,-98.5
M77729,39.76,-98.5
M77730,39.76,-98.5
M77731,39.76,-98.5
M77732,39.76,-98.5
M77733,39.76,-98.5
M77734,39.76,-98.5
M77735,39.76,-98.5
M77736,39.76,-98.5
M77737,39.76,-98.5
M77738,39.76,-98.5
M77739,39.76,-98.5
M77740,39.76,-98.5
M77741,39.76,-98.5
M77742,39.76,-98.5
M77743,39.76,-98.5
M77744,39.76,-98.5
M77745,39.76,-98.5
M77746,39.76,-98.5
M77747,39.76,-98.5
M77748,39.76,-98.5
M77749,39.76,-98.5
M77750,39.76,-98.5
M77751,39.76,-98.5
M77752,39.76,-98.5
M77753,39.76,-98.5
M77754,39.76,-98.5
M77755,39.76,-98.5
M77756,39.76,-98.5
M77757,39.76,-98.5
M77758,39.76,-98.5
M77759,39.76,-98.5
M77760,39.76,-98.5
M77761,39.76,-98.5
M77762,39.76,-98.5
M77763,39.76,-98.5
M77764,39.76,-98.5
M77765,39.76,-98.5
M77766,39.76,-98.5
M77767,39.76,-98.5
M77768,39.76,-98.5
M77769,39.76,-98.5
M77770,39.76,-98.5
M77771,39.76,-98.5
M77772,39.76,-98.5
M77773,39.76,-98.5
M77774,39.76,-98.5
M77775,39.76,-98.5
M77776,39.76,-98.5
M77777,39.76,-98.5
M77778,39.76,-98.5
M77779,39.76,-98.5
M77780,39.76,-98.5
M77781,39.76,-98.5
M77782,39.76,-98.5
M77783,39.76,-98.5
M77784,39.76,-98.5
M77785,39.76,-98.5
M77786,39.76,-98.5
M77787,39.76,-98.5
M77788,39.76,-98.5
M77789,39.76,-98.5
M77790,39.76,-98.5
M77791,39.76,-98.5
M77792,39.76,-98.5
M77793,39.76,-98.5
M77794,39.76,-98.5
M77795,39.76,-98.5
M77796,39.76,-98.5
M77797,39.76,-98.5
M77798,39.76,-98.5
M77799,39.76,-98.5
M77800,39.76,-98.5
M77801,39.76,-98.5
M77802,39.76,-98.5
M77803,39.76,-98.5
M77804,39.76,-98.5
M77805,39.76,-98.5
M77806,39.76,-98.5
M77807,39.76,-98.5
M77808,39.76,-98.5
M77809,39.76,-98.5
M77810,39.76,-98.5
M77811,39.76,-98.5
M77812,39.76,-98.5
M77813,39.76,-98.5
M77814,39.76,-98.5
M77815,39.76,-98.5
M77816,39.76,-98.5
M77817,39.76,-98.5
M77818,39.76,-98.5
M77819,39.76,-98.5
M77820,39.76,-98.5
M77821,39.76,-98.5
M77822,39.76,-98.5
M77823,39.76,-98.5
M77824,39.76,-98.5
M77825,39.76,-98.5
M77826,39.76,-98.5
M77827,39.76,-98.5
M77828,39.76,-98.5
M77829,39.76,-98.5
M77830,39.76,-98.5
M77831,39.76,-98.5
M77832,39.76,-98.5
M77833,39.76,-98.5
M77834,39.76,-98.5
M77835,39.76,-98.5
M77836,39.76,-98.5
M77837,39.76,-98.5
M77838,39.76,-98.5
M77839,39.76,-98.5
M77840,39.76,-98.5
M77841,39.76,-98.5
M77842,39.76,-98.5
M77843,39.76,-98.5
M77844,39.76,-98.5
M77845,39.76,-98.5
M77846,39.76,-98.5
M77847,39.76,-98.5
M77848,39.76,-98.5
M77849,39.76,-98.5
M77850,39.76,-98.5
M77851,39.76,-98.5
M77852,39.76,-98.5
M77853,39.76,-98.5
M77854,39.76,-98.5
M77855,39.76,-98.5
M77856,39.76,-98.5
M77857,39.76,-98.5
M77858,39.76,-98.5
M77859,39.76,-98.5
M77860,39.76,-98.5
M77861,39.76,-98.5
M77862,39.76,-98.5
M77863,39.76,-98.5
M77864,39.76,-98.5
M77865,39.76,-98.5
M77866,39.76,-98.5
M77867,39.76,-98.5
M77868,39.76,-98.5
M77869,39.76,-98.5
M77870,39.76,-98.5
M77871,39.76,-98.5
M77872,39.76,-98.5
M77873,39.76,-98.5
M77874,39.76,-98.5
M77875,39.76,-98.5
M77876,39.76,-98.5
M77877,39.76,-98.5
M77878,39.76,-98.5
M77879,39.76,-98.5
M77880,39.76,-98.5
M77881,39.76,-98.5
M77882,39.76,-98.5
M77883,39.76,-98.5
M77884,39.76,-98.5
M77885,39.76,-98.5
M77886,39.76,-98.5
M77887,39.76,-98.5
M77888,39.76,-98.5
M77889,39.76,-98.5
M77890,39.76,-98.5
M77891,39.76,-98.5
M77892,39.76,-98.5
M77893,39.76,-98.5
M77894,39.76,-98.5
M77895,39.76,-98.5
M77896,39.76,-98.5
M77897,39.76,-98.5
M77898,39.76,-98.5
M77899,39.76,-98.5
M77900,39.76,-98.5
M77901,39.76,-98.5
M77902,39.76,-98.5
M77903,39.76,-98.5
