EMu Catalog IRN,CatPrefix,CatNumber,CatSuffix,BioParticipantString,BioDateVisitedFrom,BioDateVisitedTo,ClaOrder,ClaFamily,ClaGenus,ClaSpecies,ClaSubspecies,EMU Localities IRN,AquBottomDepthFromMet,AquBottomDepthToMet,AquDepthFromMet,AquDepthToMet,AquDistanceFromShoreMet,AquDistanceFromShoreToMet,DraDrainage,DraDrainageSeaGulf,DraPrimaryTributary,DraQuaternaryTributary,DraRiverBasin,DraSecondaryTributary,DraTertiaryTributary,LatDeriveCentroid_tab,LatPreferred_tab,LocArchipelago,LocBaySound,LocContinent,LocContinentalShelfRegion,LocCountry,LocDistrictCountyShire,LocIslandGrouping,LocIslandName,LocNearestNamedPlace,LocNoFurtherLocalityData,LocOcean,LocPreciseLocation,LocProvinceStateTerritory,LocSeaGulf,LocSiteName_tab,LocTownship,TerElevationFromMet,TerElevationToMet,TerVerbatimElevation,LatPreferredCentroidLatDec,LatPreferredCentroidLongDec
3441072,R,115065,,Fred Parker,1963,1963,Squamata,Hydrophiidae,Disteira,schistosa,,3041505,,,,,,,,,,,,,,,,,,Oceania,,Papua New Guinea,,,,,,,Gulf of Papua,Gulf,,,,,,,,
3441084,R,115070,,Fred Parker,1973-09-,1973-09-,Squamata,Hydrophiidae,Hydrophis,elegans,,3041505,,,,,,,,,,,,,,,,,,Oceania,,Papua New Guinea,,,,,,,Gulf of Papua,Gulf,,,,,,,,
3441096,R,115075,,Fred Parker,1973-09-,1973-09-,Squamata,Hydrophiidae,Hydrophis,pacificus,,3041505,,,,,,,,,,,,,,,,,,Oceania,,Papua New Guinea,,,,,,,Gulf of Papua,Gulf,,,,,,,,
3393361,R,63944,,J. J. Ter Pelkwijk,1941-03-16,1941-03-16,Squamata,Hydrophiidae,Hydrophis,fasciatus,atriceps,3034460,,,,,,,,,,,,,,,,,,Asia,,[Indonesia],,,,,,,"Java Sea, around Island Karimo Djava",,,,,,,,,
3393357,R,63942,,J. J. Ter Pelkwijk,1941-03-16,1941-03-16,Squamata,Hydrophiidae,Pelamis,platurus,,3034460,,,,,,,,,,,,,,,,,,Asia,,[Indonesia],,,,,,,"Java Sea, around Island Karimo Djava",,,,,,,,,
3393359,R,63943,,J. J. Ter Pelkwijk,1941-03-16,1941-03-16,Squamata,Hydrophiidae,Pelamis,platurus,,3034460,,,,,,,,,,,,,,,,,,Asia,,[Indonesia],,,,,,,"Java Sea, around Island Karimo Djava",,,,,,,,,
3393363,R,63945,,J. J. Ter Pelkwijk,1941-03-16,1941-03-16,Squamata,Hydrophiidae,Hydrophis,fasciatus,atriceps,3034460,,,,,,,,,,,,,,,,,,Asia,,[Indonesia],,,,,,,"Java Sea, around Island Karimo Djava",,,,,,,,,
3393365,R,63946,,J. J. Ter Pelkwijk,1941-03-16,1941-03-16,Squamata,Hydrophiidae,Hydrophis,ornatus,ornatus,3034460,,,,,,,,,,,,,,,,,,Asia,,[Indonesia],,,,,,,"Java Sea, around Island Karimo Djava",,,,,,,,,
3393367,R,63947,,J. J. Ter Pelkwijk,1941-03-16,1941-03-16,Squamata,Hydrophiidae,Hydrophis,belcheri,,3034460,,,,,,,,,,,,,,,,,,Asia,,[Indonesia],,,,,,,"Java Sea, around Island Karimo Djava",,,,,,,,,
3393369,R,63948,,J. J. Ter Pelkwijk,1941-03-16,1941-03-16,Squamata,Hydrophiidae,Disteira,schistosa,,3034460,,,,,,,,,,,,,,,,,,Asia,,[Indonesia],,,,,,,"Java Sea, around Island Karimo Djava",,,,,,,,,
3441112,R,115078,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Lapemis,curtus,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3441114,R,115079,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Lapemis,curtus,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3441116,R,115080,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Lapemis,curtus,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3441118,R,115081,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Lapemis,curtus,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3441122,R,115082,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Lapemis,curtus,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3441136,R,115083,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Lapemis,curtus,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3441076,R,115067,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Disteira,major,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3441080,R,115068,,Fred Parker,1973-10-,1973-10-,Squamata,Hydrophiidae,Disteira,major,,3041506,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"West Irian, Arafura Sea, 30-40 mi W Fredrik Hendrik Id",[Irian Jaya],,,,,,,,
3606597,R,3896,,Maximilian,,,Squamata,Hydrophiidae,Pelamis,platurus,,3060388,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,Java,,,,,,,,,
3378559,R,108593,,Dermot M. Smythe et al.,1971-05-06,1971-05-06,Squamata,Hydrophiidae,Laticauda,colubrina,,3032238,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"Kai (Kei) Ids, Taam Id",,,,,,,,,
3527791,R,32244,,,1926-05-,1926-08-,Squamata,Hydrophiidae,Laticauda,colubrina,,3052280,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,"Uhak, on north coast of Wetar",,,,,,,,,
3455041,R,71528,,,,,Squamata,Hydrophiidae,Laticauda,colubrina,,3044066,,,,,,,,,,,,,,Yes,"Yes
Yes",,,Asia,,Indonesia,,,,,,,Ambon,,,,,,,,,
5153790,R,161774,,,1972-12-18,1972-12-18,Squamata,Hydrophiidae,Lapemis,hardwickii,,5009881,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,MacCluer Gulf,West Irian,,,,,,,,
5153782,R,161770,,,1972-12-17,1972-12-17,Squamata,Hydrophiidae,Hydrophis,ornatus,,5009881,,,,,,,,,,,,,,,,,,Asia,,Indonesia,,,,,,,MacCluer Gulf,West Irian,,,,,,,,
3499608,R,58247,,Beebe coll,1910-05-,1910-05-,Squamata,Hydrophiidae,Hydrophis,fasciatus,atriceps,3049959,,,,,,,,,,,,,,,,,,Asia,,Malaysia,,,,,,,Pahang,,,,,,,,,
5153794,R,161776,,John Lee,1966-12-17,1966-12-17,Squamata,Hydrophiidae,Laticauda,colubrina,,5009875,,,,,,,,,,,,,,,,,,Asia,,Malaysia,,,Sudong Island [Pulau Sudong],,,,5 mi. S Singapore,[Singapore],,,,,,,,
3395764,R,128523,,Sherman A. Minton,1981-06-24,1981-06-24,Squamata,Hydrophiidae,Leioselasma,coggeri,,3034698,,,,,,,,,,,,,,,,,,Oceania,,New Caledonia,,Chesterfield Islands,,,,,Anchorage Islet,,,,,,,,,
3395774,R,128527,,"William A. Dunson, Harold Heatwole, G. Burns, D. Burman, Sherman A. Minton & G. Stokes",1981-06-21,1981-06-24,Squamata,Hydrophiidae,Leioselasma,coggeri,,3034700,,,,,,,,,,,,,,,,,,Oceania,,New Caledonia,,Chesterfield Islands,,,,,Loop Islet,,,,,,,,,
3395770,R,128525,,"William A. Dunson, Harold Heatwole, G. Burns, D. Burman, Sherman A. Minton & G. Stokes",1981-06-21,1981-06-24,Squamata,Hydrophiidae,Leioselasma,coggeri,,3034700,,,,,,,,,,,,,,,,,,Oceania,,New Caledonia,,Chesterfield Islands,,,,,Loop Islet,,,,,,,,,
3395768,R,128524,,"William A. Dunson, Harold Heatwole, G. Burns, D. Burman, Sherman A. Minton & G. Stokes",1981-06-21,1981-06-24,Squamata,Hydrophiidae,Leioselasma,coggeri,,3034700,,,,,,,,,,,,,,,,,,Oceania,,New Caledonia,,Chesterfield Islands,,,,,Loop Islet,,,,,,,,,
3395772,R,128526,,"William A. Dunson, Harold Heatwole, G. Burns, D. Burman, Sherman A. Minton & G. Stokes",1981-06-21,1981-06-24,Squamata,Hydrophiidae,Leioselasma,coggeri,,3034700,,,,,,,,,,,,,,,,,,Oceania,,New Caledonia,,Chesterfield Islands,,,,,Loop Islet,,,,,,,,,
5153762,R,161760,,"Harold Heatwole, William A. Dunson, Sherman A. Minton & G. Stokes",1981-06-23,1981-06-23,Squamata,Hydrophiidae,Leioselasma,coggeri,,5010955,,,,,,,,,,,,,,,,,,Oceania,,New Caledonia,,Chesterfield Islands,,,,South Pacific,off Loop Island,,,,,,,,,
3505323,R,42006,,Rollo H. Beck,1926-07-20,1926-07-20,Squamata,Hydrophiidae,Laticauda,colubrina,,3050461,,,,,,,,,,,,,,,,,,Oceania,,Vanuatu,,,Faté [= Éfaté],,,,,[Shefa],,,,,,,,
3498344,R,57705,,L. MacMillan,1935,1936,Squamata,Hydrophiidae,Laticauda,colubrina,,3049729,,,,,,,,,,,,,,,,,,Oceania,,Vanuatu,,,Tanna,,,,,[Tafea],,,,,,,,
3447220,R,116019,,,1977-03-,1977-03-,Squamata,Hydrophiidae,Laticauda,colubrina,,3042801,,,,,,,,,,,,,,,,,,Oceania,,Palau,,,Ngerugelbtang Island,,,,,,,,,,,,,
3449196,R,70642,,P. J. Hill,,,Squamata,Hydrophiidae,Laticauda,colubrina,,3043239,,,,,,,,,,,,,,,,,,Oceania,,Palau,,Palau Islands,,,,,,Koror,,,,,,,,
3449194,R,70641,,P. J. Hill,,,Squamata,Hydrophiidae,Laticauda,colubrina,,3043239,,,,,,,,,,,,,,,,,,Oceania,,Palau,,Palau Islands,,,,,,Koror,,,,,,,,
3449192,R,70640,,P. J. Hill,,,Squamata,Hydrophiidae,Laticauda,colubrina,,3043239,,,,,,,,,,,,,,,,,,Oceania,,Palau,,Palau Islands,,,,,,Koror,,,,,,,,
5153796,R,161777,,William A. Dunson,1977-03-,1977-03-,Squamata,Hydrophiidae,Laticauda,colubrina,,5009882,,,,,,,,,,,,,,,,,,Oceania,,Palau,,,Ngerugelbtang Island,,,,,,,,,,,,,
3447194,R,116012,,local fishermen,1975-09-,1975-09-,Squamata,Hydrophiidae,Hydrophis,ornatus,,3042791,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Visayan Sea near Gigantes Islands,,,,,,,,,
3447196,R,116013,,local fishermen,1975-09-,1975-09-,Squamata,Hydrophiidae,Hydrophis,ornatus,,3042791,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Visayan Sea near Gigantes Islands,,,,,,,,,
3602424,R,2290,,Thomas Barbour & L. Agassiz,,,Squamata,Hydrophiidae,Lapemis,curtus,,3060061,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Manila Bay,,,,,,,,,
3463086,R,74486,,,1931-05-,1931-05-,Squamata,Hydrophiidae,Hydrophis,semperi,,3045601,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,Luzon,,,,Lake Bombon (Taal),,,,,,,,,
5153784,R,161771,,local fishermen,1985-01-09,1985-01-09,Squamata,Hydrophiidae,Hydrophis,semperi,,5009888,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,"Lake Taal, Subic village",Luzon,,,,,,,,
5153768,R,161763,,local fishermen,1984-12-07,1984-12-07,Squamata,Hydrophiidae,Hydrophis,cyanocinctus,,5009889,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Lingayan Gulf,Luzon,,,,,,,,
5153792,R,161775,,local fishermen,1984-12-07,1984-12-07,Squamata,Hydrophiidae,Lapemis,hardwickii,,5009889,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Lingayan Gulf,Luzon,,,,,,,,
5153770,R,161764,,,,,Squamata,Hydrophiidae,Hydrophis,fasciatus,,5009890,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Manila Bay,Luzon,,,,,,,,
3606609,R,3901,,Harry A. Davies,1906,1906,Squamata,Hydrophiidae,Hydrophis,melanocephalus,,3060910,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,Luzon,,,,Manila,,,,,,,,,
5065428,R,160739,,Romeo M. Lumawig,1972-05-,1972-05-,Squamata,Hydrophiidae,Hydrophis,fasciatus,,5005054,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,"BOAC, Amoingon",Marinduque Island,,,,,,,,
5065430,R,160740,,Romeo M. Lumawig,1972-05-,1972-05-,Squamata,Hydrophiidae,Lapemis,hardwickii,,5005054,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,"BOAC, Amoingon",Marinduque Island,,,,,,,,
5065432,R,160741,,Romeo M. Lumawig,1971-12-,1971-12-,Squamata,Hydrophiidae,Laticauda,colubrina,,5005054,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,"BOAC, Amoingon",Marinduque Island,,,,,,,,
5065436,R,160743,,Romeo M. Lumawig,1972-05-,1972-05-,Squamata,Hydrophiidae,Pelamis,platurus,,5005054,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,"BOAC, Amoingon",Marinduque Island,,,,,,,,
5153800,R,161779,,Sherman A. Minton & Tom Forhan,1975-09-12,1975-09-12,Squamata,Hydrophiidae,Laticauda,semifasciata,,5009910,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Visayan Sea nr. Gigantes Islands on coral reef ca. 10 m depth,Visayan Islands,,,,,,,,
5153798,R,161778,,,,1975-09-17,Squamata,Hydrophiidae,Laticauda,laticaudata,,5009909,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Visayan Sea nr. Gigantes Islands,Visayan Islands,,,,,,,,
5153780,R,161769,,,1975-09-15,1975-09-15,Squamata,Hydrophiidae,Hydrophis,ornatus,,5009909,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Visayan Sea nr. Gigantes Islands,Visayan Islands,,,,,,,,
5153774,R,161766,,,1975-09-13,1975-09-13,Squamata,Hydrophiidae,Hydrophis,lamberti,,5009909,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Visayan Sea nr. Gigantes Islands,Visayan Islands,,,,,,,,
5153756,R,161757,,,1975-09-14,1975-09-14,Squamata,Hydrophiidae,Hydrophis,belcheri,,5009909,,,,,,,,,,,,,,,,,,Asia,,Philippines,,,,,,,Visayan Sea nr. Gigantes Islands,Visayan Islands,,,,,,,,
3505416,R,42049,,Rollo H. Beck,1927,1927,Squamata,Hydrophiidae,Laticauda,colubrina,,3050468,,,,,,,,,,,,,,,,,,Oceania,,Solomon Islands,,,Solomon Islands,,,,Isabel [=Santa Isabel],,,,,,,,,
3505414,R,42048,,Rollo H. Beck,1927,1927,Squamata,Hydrophiidae,Laticauda,colubrina,,3050468,,,,,,,,,,,,,,,,,,Oceania,,Solomon Islands,,,Solomon Islands,,,,Isabel [=Santa Isabel],,,,,,,,,
3509314,R,43873,,W. J. Eyerdam,1930,1930,Squamata,Hydrophiidae,Laticauda,colubrina,,3050815,,,,,,,,,,,,,,,,,,Oceania,,Solomon Islands,,,Solomon Islands,,,,Choiseul,,,,,,,,,
3460406,R,89446,,Fred Parker,1961-04-02,1961-04-02,Squamata,Hydrophiidae,Laticauda,colubrina,,3045099,,,,,,,,,,,,,,,,,,Oceania,,Solomon Islands,,,Solomon Islands,,,,"Laumona Island, 1 mi W of Shortland Id, Terr of New Guinea",,,,,,,,,
3505657,R,42155,,Rollo H. Beck,1927,1927,Squamata,Hydrophiidae,Laticauda,colubrina,,3050143,,,,,,,,,,,,,,,,,,Oceania,,Solomon Islands,,,Solomon Islands,,,,San Cristoval [=San Cristobal],,,,,,,,,
3380071,R,124916,,M. McCoy,1981-11-28,1981-11-28,Squamata,Hydrophiidae,Laticauda,laticaudata,crockeri,3032259,,,,,,,,,,,,,,,,,,Oceania,,Solomon Islands,,,Solomon Islands,,,,"Rennell Id, Lake Te-Nggano",,,,,,,,,
3380069,R,124915,,M. McCoy,1981-11-28,1981-11-28,Squamata,Hydrophiidae,Laticauda,laticaudata,crockeri,3032259,,,,,,,,,,,,,,,,,,Oceania,,Solomon Islands,,,Solomon Islands,,,,"Rennell Id, Lake Te-Nggano",,,,,,,,,
3629802,R,87678,,,1960-07-11,1960-07-11,Squamata,Hydrophiidae,Lapemis,curtus,,3064689,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Karumba, N Queensland",Queensland,,,,,,,,
5153748,R,161753,,Madge R. Minton & Sherman A. Minton,1980-07-07,1980-07-07,Squamata,Hydrophiidae,Aipysurus,laevis,,5009859,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Frigate Cay, Swain's Reefs",Queensland,,,,,,,,
5153750,R,161754,,,1973-01-,1973-01-,Squamata,Hydrophiidae,Astrotia,stokesii,,5009842,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Timor Sea, Ashmore Reef",Northern Territory,,,,,,,,
5153740,R,161749,,,1973-01-09,1973-01-09,Squamata,Hydrophiidae,Aipysurus,duboisii,,5009871,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Scott Reef, Timor Sea",,,,,,,,,
3613697,R,82463,,,1959-06-21,1959-06-21,Squamata,Hydrophiidae,Ephalophis,mertoni,,3061852,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Karumba, Lower Norman River, Gulf country, Northern Queensland",Queensland,,,,,,,,
3613705,R,82464,,,1959-07-04,1959-07-04,Squamata,Hydrophiidae,Hydrophis,caerulescens,,3061855,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Karumba, Lower Norman River, Northern Queensland",Queensland,,,,,,,,
3629804,R,87679,,,1960-07-29,1960-07-29,Squamata,Hydrophiidae,Lapemis,curtus,,3064690,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Normanton, Lower Norman River, Northern Queensland",Queensland,,,,,,,,
3444842,R,69330,,,,,Squamata,Hydrophiidae,Aipysurus,eydouxi,,3042266,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Cooktown,Queensland,,,,,,sea level,,
3547290,R,20955,,Australian Museum,,,Squamata,Hydrophiidae,Pelamis,platurus,,3054084,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Narrabeen Beach, near Sydney",New South Wales,,,,,,,,
3626721,R,86181,,G. Pawlowski,1961-01-,1961-01-,Squamata,Hydrophiidae,Hydrophis,caerulescens,,3064079,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Karumba, Northern Queensland",Queensland,,,,,,,,
3552424,R,23077,,,,,Squamata,Hydrophiidae,Laticauda,laticaudata,,3054640,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,New Canadonia (Caledonia?),,,,,,,,,
3552454,R,23093,,,,,Squamata,Hydrophiidae,Laticauda,laticaudata,,3054640,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,New Canadonia (Caledonia?),,,,,,,,,
3552464,R,23098,,,,,Squamata,Hydrophiidae,Laticauda,laticaudata,,3054640,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,New Canadonia (Caledonia?),,,,,,,,,
3414974,R,111816,,Fred Parker,1972-10-06,1972-10-06,Squamata,Hydrophiidae,Disteira,kingi,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414996,R,111824,,Fred Parker,1972-10-06,1972-10-06,Squamata,Hydrophiidae,Hydrophis,elegans,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414998,R,111825,,Fred Parker,1972-11-11,1972-11-11,Squamata,Hydrophiidae,Hydrophis,elegans,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3415004,R,111828,,Fred Parker,1972-11-11,1972-11-11,Squamata,Hydrophiidae,Hydrophis,ornatus,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414990,R,111821,,Fred Parker,1972-11-11,1972-11-11,Squamata,Hydrophiidae,Hydrophis,brookii,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414992,R,111822,,Fred Parker,1972-11-11,1972-11-11,Squamata,Hydrophiidae,Hydrophis,brookii,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414994,R,111823,,Fred Parker,1972-11-11,1972-11-11,Squamata,Hydrophiidae,Hydrophis,brookii,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414952,R,111812,,Fred Parker,1972-10-06,1972-10-06,Squamata,Hydrophiidae,Acalyptophis,peronii,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414958,R,111814,,Fred Parker,1972-11-11,1972-11-11,Squamata,Hydrophiidae,Disteira,stokesii,,3038025,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait nr Darnley Id,Queensland,,,,,,,,
3414966,R,111815,,Fred Parker,1972-08-15,1972-08-15,Squamata,Hydrophiidae,Disteira,schistosa,,3038030,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait,Queensland,,,,,,,,
3415006,R,111829,,Fred Parker,1972-08-15,1972-08-15,Squamata,Hydrophiidae,Lapemis,curtus,,3038030,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait,Queensland,,,,,,,,
3415008,R,111830,,Fred Parker,1972-08-15,1972-08-15,Squamata,Hydrophiidae,Lapemis,curtus,,3038030,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait,Queensland,,,,,,,,
3415010,R,111831,,Fred Parker,1972-08-15,1972-08-15,Squamata,Hydrophiidae,Lapemis,curtus,,3038030,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,Torres Strait,Queensland,,,,,,,,
5153746,R,161752,,,1973-01-01,1973-01-01,Squamata,Hydrophiidae,Aipysurus,laevis,,5009867,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Ashmore Reefs, Timor Sea",,,,,,,,,
5153752,R,161755,,,1973-01-01,1973-01-01,Squamata,Hydrophiidae,Emydocephalus,annulatus,,5009867,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Ashmore Reefs, Timor Sea",,,,,,,,,
5153760,R,161759,,,1973-01-04,1973-01-04,Squamata,Hydrophiidae,Leioselasma,coggeri,,5009867,,,,,,,,,,,,,,,,,,Oceania,,Australia,,,,,,,"Ashmore Reefs, Timor Sea",,,,,,,,,
