The Haven,
Miami,
Key West,
Key West,
Missouri Key
Missouri Key
Jaxonville Beach
Jaxonville Beach
west mouth Crystal River,
west mouth Crystal River,
Sanibel Island, Gulf side,
Sanibel Island, Gulf side,
Peanut Island,
Peanut Island,
north of Weirs Beach,
north of Weirs Beach,
West Egmont Key,
West Egmont Key,
West Tampa Bay,
West Tampa Bay,
Catalina Island,
Catalina Island,
Catalina Island, off Catalina Harbor,
Catalina Island, off Catalina Harbor,
Catalina Island, Isthmus,
Catalina Island, Isthmus,
off Sombrero Light,
off Sombrero Light,
Lake Worth,
Lake Worth,
Carysfort Reef,
Carysfort Reef,
Carysfort Reef,
Carysfort Reef,
off Dry Tortugas,
off Dry Tortugas,
Key West, Pelican Shoals,
Key West, Pelican Shoals,
off Key West,
off Key West,
Spanish Harbor Key, Monroe Co.,
Spanish Harbor Key, Monroe Co.,
Key Largo,
Key Largo,
off Key West,
off Key West,
south east of Sombrero Light,
south east of Sombrero Light,
off Barnegat Light,
off Barnegat Light,
Pacific Grove,
Pacific Grove,
Pacific Grove,
Pacific Grove,
Key West,
Key West,
Port Arthur,
Port Arthur,
San Diego,
San Diego,
Molasses Key,
Molasses Key,
Tampa Bay, West mouth Crystal River,
Tampa Bay, West mouth Crystal River,
off Palm Beach,
off Palm Beach,
Deception Pass State Park,
Deception Pass State Park,
Anna Maria Island,
Anna Maria Island,
West mouth Crystal River,
West mouth Crystal River,
W. Sanibel Island,
W. Sanibel Island,
Anna Maria,
Anna Maria,
outside Puget Sound,
outside Puget Sound,
off Palm Beach,
off Palm Beach,
off Palm Beach,
off Palm Beach,
SW of Cosgrove Shods,
SW of Cosgrove Shods,
West mouth Crystal River,
West mouth Crystal River,
Palm Beach
Palm Beach
off Egmont Key,
off Egmont Key,
off Melbourne,
off Melbourne,
off Melbourne,
off Melbourne,
Laguna Beach,
Laguna Beach,
Mission Bay, Quivera Yacht Basin,
Mission Bay, Quivera Yacht Basin,
Moss Beach,
Moss Beach,
Dertin,
Dertin,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Kankakee Co.,
Plymouth Co.
Plymouth Co.
just south of Plymouth, Plymouth Co.,
just south of Plymouth, Plymouth Co.,
just south of Plymouth, Plymouth Co.,
just south of Plymouth, Plymouth Co.,
just south of Plymouth, Plymouth Co.,
just south of Plymouth, Plymouth Co.,
just south of Plymouth, Plymouth Co.,
Pensacola,
Pensacola,
Palm Beach,
Palm Beach,
outside Puget Sound,
outside Puget Sound,
dredged west coast of Washington,
dredged west coast of Washington,
off Martha's Vineyard,
off Martha's Vineyard,
Rosario Beach,
Rosario Beach,
Callum County, Mukkaw Bay,
Callum County, Mukkaw Bay,
Marrowstone Island,
Marrowstone Island,
San Clemente Island
San Clemente Island,
La Jolla shores
La Jolla shores,
San Diego
San Diego,
off Sombrero Light
off Sombrero Light,
Fowl Meadow, Boston,
Fowl Meadow, Boston,
in ""mudhole""
in ""mudhole""
Mission Bay,
Mission Bay,
Little Duck Key,
Little Duck Key,
Callum County,
Callum County,
Mukkaw Bay,
Mukkaw Bay,
West of San Diego,
West of San Diego,
Long Beach,
Long Beach,
off Lake Worth,
off Lake Worth,
West Mouth Crystal River,
West Mouth Crystal River,
off Boynton,
off Boynton,
off Martha's Vineyard,
off Martha's Vineyard,
Middle Sambo Shoals,
Middle Sambo Shoals,
Central Park, Manhattan,
Central Park, Manhattan,
Central Park, Manhattan,
Central Park, Manhattan,
Pueblo,
Miami,
Miami,
Marathon
St. Augustine,
St. Augustine,
off Delray Beach,
off Delray Beach,
Cedar Key,
Cedar Key,
Tampa Bay,
Tampa Bay,
Tampa Bay,
Tampa Bay,
Islamorada Key,
Islamorada Key,
Tampa Bay,
Tampa Bay,
East Sabastian Inlet,
East Sabastian Inlet,
Grassy Key
Miami,
Miami,
bay behind Ft. Myers beach,
bay behind Ft. Myers beach,
Boca Chica key
off Miami,
off Miami,
off Seven Mile Bridge,
off Seven Mile Bridge,
Marathon
Bahia Honda
south coast, Barrers Point,
south coast, Barrers Point,
Coupon Bight (center)
Key Largo,
Key Largo,
Key Largo,
Key Largo,
Key Largo,
Key Largo,
Ocean Drive Beach,
Ocean Drive Beach,
Madeira Beach,
Madeira Beach,
Cape May,
Cape May,
Beach at West Dennis,
Beach at West Dennis,
Sunset Beach,
Sunset Beach,
off Palm Beach,
off Palm Beach,
Gott's Island,
Gott's Island,
Tampa Bay,
Tampa Bay,
Palm Beach,
Palm Beach,
Oahu, Waimea Bay,
Oahu, Waimea Bay,
West mouth of Crystal River,
West mouth of Crystal River,
Cherry Grove Beach,
Cherry Grove Beach,
of Boynton, 20 fathoms,
of Boynton, 20 fathoms,
Tampa Bay,
Tampa Bay,
off Palm Beach,
off Palm Beach,
off Egmont Key,
off Egmont Key,
St. Petersburg, west of St. Johns Pass,
St. Petersburg, west of St. Johns Pass,
rocks at La Jolla Shores,
rocks at La Jolla Shores,
Pacific Beacvh area,
Pacific Beacvh area,
off Sanibel Island,
off Sanibel Island,
Palm Beach, off Brakers Hotel,
Palm Beach, off Brakers Hotel,
North Lake Worth,
North Lake Worth,
Lake Worth,
Lake Worth,
off Galveston,
off Galveston,
off Palm Beach,
off Palm Beach,
off Boynton,
off Boynton,
SW Egmont Key,
SW Egmont Key,
Crescent Beach,
Crescent Beach,
east of Egmont Key,
east of Egmont Key,
Point Loma,
Point Loma,
Anna Maria Key,
Anna Maria Key,
Mukkaw Bay, just south of Neah Bay,
Mukkaw Bay, just south of Neah Bay,
southeast edge Ohio Key,
southeast edge Ohio Key,
gulf side, Key Vaca
gulf side, Key Vaca
off Boynton,
off Boynton,
Key Largo,
Key Largo,
Tampa Bay, West mouth Crystal River,
Tampa Bay, West mouth Crystal River,
Tampa Bay,
Tampa Bay,
West Palm Beach, Palm Beach Inlet,
West Palm Beach, Palm Beach Inlet,
Tampa Bay
Tampa Bay
Key Largo,
Key Largo,
Key Largo,
Key Largo,
Tampa Bay,
Tampa Bay,
West Egmont Key,
West Egmont Key,
Noreth Inlet,
Noreth Inlet,
Missouri Key,
Missouri Key,
St. Joseph's Sound,
St. Joseph's Sound,
Missouri Key,
Missouri Key,
Frenchmans Bay,
Frenchmans Bay,
San Juan Island,
San Juan Island,
off Boynton Beach,
off Boynton Beach,
Boca Raton,
Boca Raton,
Marathon Key,
Marathon Key,
Kaaawa,
Kaaawa,
Maui,
Maui,
Marathon Key,
Marathon Key,
off Pompano
off Pompano
off Pompano
off Pompano
off Boynton
off Boynton
Aleutians
Aleutians
Mount Desert Island
Mount Desert Island
Dry Tortugas
Dry Tortugas
Key Largo,
Key Largo,
Miami
Miami
at 190 feet SSW of Port St. Joe,
at 190 feet SSW of Port St. Joe,
Mission Bay, North Jetty,
Mission Bay, North Jetty,
off Boynton,
off Boynton,
West mouth Crystal River,
West mouth Crystal River,
Gulf of Mexico,
Gulf of Mexico,
Destu,
Destu,
off Egmont Key,
off Egmont Key,
West mouth Crystal River,
West mouth Crystal River,
Bonefish Key,
Bonefish Key,
West mouth Crystal River,
West mouth Crystal River,
Sombrero Light,
Sombrero Light,
Lower Florida Keys,
Lower Florida Keys,
South Beloit,
South Beloit,
southern shores,
southern shores,
Tannersville
Tannersville
Fort Pierce,
Fort Pierce,
Hudson River,
Hudson River,
San Mateo County,
San Mateo County,
Clallum County, Mukkaw Bay,
Clallum County, Mukkaw Bay,
San Diego,
San Diego,
just north of Scripps Institute,
just north of Scripps Institute,
Crescent Bay, Tongue Point,
Crescent Bay, Tongue Point,
Havens Neck,
Havens Neck,
Mukkau Bay,
Mukkau Bay,
Key West.
Key West.
La Jolla, Bird Rock,
La Jolla, Bird Rock,
Deception Passs States Park,
Deception Passs States Park,
Dana Point,
Dana Point,
Deception Pass State Park,
Deception Pass State Park,
Deception Pass State Park,
Deception Pass State Park,
Mendocino County,
Mendocino County,
San Juan County.
San Juan County.
Tacoma Side of Narrows,
Tacoma Side of Narrows,
San Diego,
San Diego,
Marin County,
Marin County,
Mendocino County,
Mendocino County,
Hampton, Hampton Beach,
Hampton, Hampton Beach,
Marblehead,
Marblehead,
Oyster Harbor, Oyster Bay,
Oyster Harbor, Oyster Bay,
Coronado, beach at Hotel del Coronado,
Coronado, beach at Hotel del Coronado,
San Pedro,
San Pedro,
La Jolla shores, Bird Rock,
La Jolla shores, Bird Rock,
La Jolla,
La Jolla,
Marathon Key,
Marathon Key,
Haleiwa-Alii,
Haleiwa-Alii,
Haleiwa-Alii,
Haleiwa-Alii,
Key Biscayne,
Key Biscayne,
Little Duck Key,
Little Duck Key,
Boynton,
Boynton,
off Boynton,
off Boynton,
East Coast,
East Coast,
Singer's Beach,
Singer's Beach,
Singer's Beach,
Singer's Beach,
Padre & Mustang Islands,
Padre & Mustang Islands,
Peanut Island,
Peanut Island,
St. Augustine,
St. Augustine,
Key Largo,
Key Largo,
off Boynton,
off Boynton,
Indian Key,
Indian Key,
Indian Key,
Indian Key,
Boynton,
Boynton,
Kaaawa,
Kaaawa,
Kaaawa,
Kaaawa,
Key Largo,
Key Largo,
Tampa Bay,
Tampa Bay,
off Sombrero Light,
off Sombrero Light,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
near Bowling Green, Warren County,
Key Largo,
Key Largo,
on"" Triton"",
on"" Triton"",
Fort Jefferson,
Fort Jefferson,
Jupiter Rocks,
Jupiter Rocks,
San Carlos Bay, Wharf Old Ferry Dock,
San Carlos Bay, Wharf Old Ferry Dock,
Sombrero Key Light,
Sombrero Key Light,
West Egmont Key,
West Egmont Key,
La Jolla, north of Scripp Institute,
La Jolla, north of Scripp Institute,
Puget Sound, Hales Passage,
Puget Sound, Hales Passage,
St. Joseph's Sound,
St. Joseph's Sound,
Haleiwa,
Haleiwa,
Lake Worth,
Lake Worth,
San Pedro,
San Pedro,
off Santa Monica,
off Santa Monica,
Big Pine Key,
Big Pine Key,
Sombrero Light,
Sombrero Light,
off Pantana,
off Pantana,
off Palm Beach,
off Palm Beach,
Gulf of Mexico,
Gulf of Mexico,
Gulf of Mexico,
Gulf of Mexico,
off Palm Beach
off Palm Beach
off Palm Beach
off Palm Beach
Gulf of Mexico,
Gulf of Mexico,
Gulf of Mexico,
Gulf of Mexico,
Gulf of Mexico,
Gulf of Mexico,
off Palm Beach,
off Palm Beach,
San Diego, Harbor Island,
San Diego, Harbor Island,
St. Petersburg,
St. Petersburg,
Sombrero Light,
Sombrero Light,
off Palm Beach,
off Palm Beach,
off Palm Beach,
off Palm Beach,
Quiviera Gatch Basin,
Quiviera Gatch Basin,
San Pedro,
San Pedro,
West Egmont Key,
West Egmont Key,
off Palm Beach,
off Palm Beach,
10 miles off Point Loma,
10 miles off Point Loma,
Bonefish Key,
Bonefish Key,
Huntington,
Huntington,
Huntington,
Huntington,
Huntington,
Huntington,
Gulf of Mexico.
Gulf of Mexico.
Gulf of Mexico.
Gulf of Mexico.
Western side of Reed Pond,
Western side of Reed Pond,
North end of Lake Worth,
North end of Lake Worth,
Barnegat Light,
Barnegat Light,
Bayville,
Bayville,
Truro, Public Beach,
Truro, Public Beach,
Bayville, Oyster Bay,
Bayville, Oyster Bay,
65 miles east of Pt. Pleasant,
65 miles east of Pt. Pleasant,
Norton Sound,
Norton Sound,
Belmar,
Belmar,
Marathon Key,
Marathon Key,
West mouth of Crystal River,
West mouth of Crystal River,
Peanut Island,
Peanut Island,
Alamitos Bay,
Alamitos Bay,
12 miles east of Astbury Park,
12 miles east of Astbury Park,
4 miles off Lavalette,
4 miles off Lavalette,
Puget Sound,
Puget Sound,
Newport Beach,
Newport Beach,
Sanibel Island,
Sanibel Island,
Sanibel Island,
Sanibel Island,
Marathon,
Marathon,
Matecumbe Key,
Matecumbe Key,
Tampa Bay,
Tampa Bay,
Palm Beach,
Palm Beach,
Marathon,
Marathon,
Palm Beach,
Palm Beach,
Key West,
Key West,
Maderia Beach,
Maderia Beach,
off Sombrero Light,
off Sombrero Light,
Catalina Island,
Catalina Island,
Catalina Island,
Catalina Island,
off Palm Beach,
off Palm Beach,
Carpenteria,
Carpenteria,
off Newport,
off Newport,
Marathon,
Marathon,
Key Largo,
Key Largo,
Middle Torch Key, Monroe County,
Middle Torch Key, Monroe County,
Key Largo, Monroe County,
Key Largo, Monroe County,
Key Largo,
Key Largo,
off Santa Catalina Island,
off Santa Catalina Island,
Carmel Submarine Canyon,
Carmel Submarine Canyon,
Palm Beach Inlet,
Palm Beach Inlet,
West Egmont Key,
West Egmont Key,
Haleiwa-Alii,
Haleiwa-Alii,
Nukau Island,
Nukau Island,
Sombrero Key Light,
Sombrero Key Light,
off Palm Beach,
off Palm Beach,
Northwest coast,
Northwest coast,
West mouth Crystal River,
West mouth Crystal River,
Gulf side,
Gulf side,
Lake Worth,
Lake Worth,
Marathon Key,
Marathon Key,
Hilsboro Reef,
Hilsboro Reef,
Tampa Bay,
Tampa Bay,
Cape Ann,
Cape Ann,
West Palm Beach,
West Palm Beach,
SSE, St. Augustine,
SSE, St. Augustine,
off Sombrero Light,
off Sombrero Light,
West Palm Beach,
West Palm Beach,
Sanibel Island,
Sanibel Island,
Palm Beach,
Palm Beach,
West Palm Beach,
West Palm Beach,
between Santa Barbara City and
between Santa Barbara City and
off Egmont Key,
off Egmont Key,
Seminola Beach,
Seminola Beach,
Peanut Island,
Peanut Island,
Haleiwa,
Haleiwa,
Sanibel Island
Sanibel Island
Sanibel Island
Sanibel Island
Key Largo,
Key Largo,
off Palm Beach,
off Palm Beach,
off St.Petersburg,
off St.Petersburg,
Key Largo,
Key Largo,
Peanut Island,
Peanut Island,
off Palm Beach,
off Palm Beach,
Lake Worth,
Lake Worth,
left side of Port Hueneme Breakwater,
left side of Port Hueneme Breakwater,
Northern Point of Bowman Bay,
Northern Point of Bowman Bay,
West mouth Crystal River,
West mouth Crystal River,
off Boynton,
off Boynton,
Biscayne Bay,
Biscayne Bay,
off Palm Beach,
off Palm Beach,
Miami,
Miami,
Sombrero Light,
Sombrero Light,
Pelican Shoals,
Pelican Shoals,
Tampa Bay, west mouth Crystal River,
Tampa Bay, west mouth Crystal River,
Miami,
Miami,
Miami,
Miami,
Key Largo,
Key Largo,
off Sombrero Key Light,
off Sombrero Key Light,
Grassy Key,
Grassy Key,
San Diego,
San Diego,
off Palm Beach,
off Palm Beach,
off North-West Coast,
off North-West Coast,
Tampa Bay, west mouth Crystal River,
Tampa Bay, west mouth Crystal River,
Sanibel, Pine Island Sound,
Sanibel, Pine Island Sound,
Gulf side,
Gulf side,
Grassy Key,
Grassy Key,
Palm Beach,
Palm Beach,
off Bushner Hotel,
off Bushner Hotel,
Key Largo,
Key Largo,
Tampa Bay
Tampa Bay
Sombrero Light,
Sombrero Light,
off Palm Beach,
off Palm Beach,
off Melbourne,
off Melbourne,
0ff Palm Beach,
0ff Palm Beach,
West Egmont Key,
West Egmont Key,
West mouth Crystal River,
West mouth Crystal River,
off Palm Beach,
off Palm Beach,
Bristol County, East Taunton,
Bristol County, East Taunton,
off Palm Beach,
off Palm Beach,
La Jolla,
La Jolla,
Mission Bay, North Jetty,
Mission Bay, North Jetty,
Monterey,
Monterey,
San Diego, Mission Bay,
San Diego, Mission Bay,
San Diego,
San Diego,
Doheny State Park,
Doheny State Park,
Bonefish Key,
Bonefish Key,
West mouth Crystal River.
West mouth Crystal River.
Biscayne Bay,
Biscayne Bay,
4.7 miles off west end of island,
4.7 miles off west end of island,
Key Largo,
Key Largo,
West Egmont Key,
West Egmont Key,
Palm Beach,
Palm Beach,
West mouth Crystal River,
West mouth Crystal River,
Sombrero Light,
Sombrero Light,
off Palm Beach,
off Palm Beach,
Tampa Bay,
Tampa Bay,
West mouth of Crystal River,
West mouth of Crystal River,
Bethlehem,
Bethlehem,
Bethlehem,
off Melbourne,
off Melbourne,
Bonefish Key,
Bonefish Key,
Pine Island Sound,
Pine Island Sound,
Pine Island Sound,
Pine Island Sound,
Tampa Bay,
Tampa Bay,
Tampa Bay, West mouth of Crystal River,
Tampa Bay, West mouth of Crystal River,
West Egmont Key,
West Egmont Key,
West Egmont Key,
West Egmont Key,
Boynton,
Boynton,
off Anna Maria Key.
off Anna Maria Key.
Santa Catalina Island,
Santa Catalina Island,
Sombrero Key Light,
Sombrero Key Light,
Sombrero Light,
Sombrero Light,
West mouth Crystal River.
West mouth Crystal River.
Palm Beach,
Palm Beach,
Barnegat Light,
Barnegat Light,
North Lake Worth,
North Lake Worth,
Key West,
Key West,
West Egmont Key,
West Egmont Key,
off Egmont Key,
off Egmont Key,
SW of Panama City,
SW of Panama City,
Honoulu Harbor,
Honoulu Harbor,
off Palm Beach,
off Palm Beach,
Sombrero Light,
Sombrero Light,
off mouth of Crystal River,
off mouth of Crystal River,
Palm Beach,
Palm Beach,
off Palm Beach,
off Palm Beach,
Key Largo,
Key Largo,
Sombrero Light,
Sombrero Light,
Punta Gorde Beach,
Punta Gorde Beach,
Tampa Bay,
Tampa Bay,
West Egmont Key,
West Egmont Key,
West Egmont Key,
West Egmont Key,
Barbers Pt.,
Barbers Pt.,
Sanibel Island,
Sanibel Island,
Sanibel Island,
Sanibel Island,
West Palm Beach,
West Palm Beach,
Tulipa Way Road,
Tulipa Way Road,
North tip Vashon Island,
North tip Vashon Island,
North tip of Vashon Island,
North tip of Vashon Island,
Mukkaw Bay,
Mukkaw Bay,
San Diego,
San Diego,
Mukkaw Bay,
Mukkaw Bay,
off Palm Beach,
off Palm Beach,
Key West,
Key West,
Sanibel Island,
Sanibel Island,
Palm Beach,
Palm Beach,
Key Largo,
Key Largo,
Palm Beach,
Palm Beach,
Pine Island Sound, Blind Pass,
Pine Island Sound, Blind Pass,
Pine Island Sound,
Pine Island Sound,
Lower Florida Keys,
Lower Florida Keys,
Lower Florida Keys,
Lower Florida Keys,
San Pedro,
San Pedro,
St. Petersburg,
St. Petersburg,
Sanibel Island,
Sanibel Island,
Grassy Key,
Grassy Key,
Boynton,
Boynton,
Lee County,
Lee County,
Plymouth,
Plymouth,
La Jolla,
La Jolla,
San Luix Obispo County, Morro Bay,
San Luix Obispo County, Morro Bay,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
La Jolla,
Tampa Bay,
Tampa Bay,
Tampa Bay,
Tampa Bay,
St. Augustine,
St. Augustine,
Sombrero Light,
Sombrero Light,
Tampa Bay, West mouth Crystal River,
Tampa Bay, West mouth Crystal River,
Tampa Bay,
Tampa Bay,
Pine Island Sound,
Pine Island Sound,
Pine Island Sound,
Pine Island Sound,
off Sombrero Light,
off Sombrero Light,
Venice,
Venice,
dredged in Tampa Bay,
dredged in Tampa Bay,
Sombrero Light,
Sombrero Light,
West Egmont Key,
West Egmont Key,
North end of San Clemente Island,
North end of San Clemente Island,
Santa Barbara, North Santa Cruz Island,
Santa Barbara, North Santa Cruz Island,
Sombrero Light,
Sombrero Light,
St. Joseph's Sound,
St. Joseph's Sound,
Santa Maria Island,
Santa Maria Island,
Puget Sound,
Puget Sound,
Bristol Bay,
Bristol Bay,
Puget Sound,
Puget Sound,
10 miles south-east of Isles of Shoales,
10 miles south-east of Isles of Shoales,
10 miles south east of Iles of Shoales,
10 miles south east of Iles of Shoales,
near Eureka,
near Eureka,
San Diego, Mission Bay,
San Diego, Mission Bay,
Scammons Lagoon,
Scammons Lagoon,
Bristol Bay,
Bristol Bay,
Sombrero Light,
Sombrero Light,
Tampa Bay,
Tampa Bay,
West Egmont Key,
West Egmont Key,
Gulf of Mexico,
Gulf of Mexico,
Key West, off Sand Key Light,
Key West, off Sand Key Light,
100 fathoms off Palm Beach,
100 fathoms off Palm Beach,
Port Gardner,
Port Gardner,
Marblehead,
Marblehead,
between Gedney Island and mainland.
between Gedney Island and mainland.
Port Gardner Bay,
Port Gardner Bay,
Bristol Bay,
Bristol Bay,
Bristol Bay,
Bristol Bay,
south tip of Whidley Island,
south tip of Whidley Island,
outside Puget Sound,
outside Puget Sound,
Matinicus Island,
Matinicus Island,
Bristol Bay,
Bristol Bay,
off northwest coast,
off northwest coast,
off west coast,
off west coast,
Bristal Bay,
Bristal Bay,
off north-west coast,
off north-west coast,
in Puget Sound,
in Puget Sound,
Bristol Bay,
Bristol Bay,
Bristol Bay,
Bristol Bay,
10 miles east of Thatcher's Bay,
10 miles east of Thatcher's Bay,
Bristol Bay,
Bristol Bay,
dredged 70 miles due east Barnegat Light
dredged 70 miles due east Barnegat Light
Bristol Bay,
Bristol Bay,
Bristol Bay,
Bristol Bay,
Martha Vineyard,
Martha Vineyard,
St. Joseph's Bay,
St. Joseph's Bay,
Punta Gorda Beach,
Punta Gorda Beach,
Peanut Island,
Peanut Island,
off Palm Beach,
off Palm Beach,
San Clemente,
San Clemente,
St. Peterburg, Boca Ciega Bay,
St. Peterburg, Boca Ciega Bay,
St. Peterburg,
St. Peterburg,
near Cedar Key,
near Cedar Key,
off Boynton,
off Boynton,
West Egmont Key,
West Egmont Key,
Tampa Bay, West mouth Crystal River,
Tampa Bay, West mouth Crystal River,
off Palm Beach,
off Palm Beach,
Puget Sound,
Puget Sound,
West Egmont Key,
West Egmont Key,
Tampa Bay, West Crystal River,
Tampa Bay, West Crystal River,
off Sombrero Light,
off Sombrero Light,
Perry,
Perry,
off Palm Beach,
off Palm Beach,
West Egmont Key,
West Egmont Key,
Sanibel Island,
Sanibel Island,
West Egmont Key,
West Egmont Key,
Boynton,
Boynton,
West Egmont Key,
West Egmont Key,
off Lake Worth,
off Lake Worth,
off Palm Beach,
off Palm Beach,
West of Egmont Key,
West of Egmont Key,
South west Sombrero Light,
South west Sombrero Light,
off key Largo,
off key Largo,
Marathon Key,
Marathon Key,
Key Largo,
Key Largo,
dredged betw. Sea Horse Key & North Key,
dredged betw. Sea Horse Key & North Key,
Freeport,
Freeport,
Tampa Bay, West mouth of Crystal River,
Tampa Bay, West mouth of Crystal River,
Tampa Bay,
Tampa Bay,
Tampa Bay,
Tampa Bay,
Tampa Bay, West mouth Crystal River,
Tampa Bay, West mouth Crystal River,
Fort Walton,
Fort Walton,
Lake Worth,
Lake Worth,
Marathon Key,
Marathon Key,
Marathon,
Marathon,
Peanut Island,
Peanut Island,
Key Largo,
Key Largo,
reef at Mukkaw Bay,
reef at Mukkaw Bay,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
24 nautical miles south Vaca Key,
Pine Island Sound, Blind Pass,
Pine Island Sound, Blind Pass,
Peanut Island,
Peanut Island,
off Key West,
off Key West,
West Egmont Key,
West Egmont Key,
off Egmont Key,
off Egmont Key,
off Mobile,
off Mobile,
off Palm Beach,
off Palm Beach,
off Palm Beach,
off Palm Beach,
Palm Beach,
Palm Beach,
Peanut Island,
Peanut Island,
Bonefish Key,
Bonefish Key,
Pine Island Sound.
Pine Island Sound.
Gull Island,
Gull Island,
Boca Ciega,
Boca Ciega,
San Pedro,
San Pedro,
off Palm Beach,
off Palm Beach,
off Boynton,
off Boynton,
Sombrero Light,
Sombrero Light,
Oahu, Haleiwa,
Oahu, Haleiwa,
Peanut Island,
Peanut Island,
North Lake Worth,
North Lake Worth,
off Sombrero Light,
off Sombrero Light,
Key Largo,
Key Largo,
New York
New York
Pine Island Sound,
Pine Island Sound,
Kauaai,
Kauaai,
Tampa Bay,
Tampa Bay,
Naples,
Naples,
Key West,
Key West,
Little Duck Key,
Little Duck Key,
Little Duck Key,
Little Duck Key,
Lake Worth,
Lake Worth,
Little Duck Key,
Little Duck Key,
off Hudson,
off Hudson,
Pine Island Sound,
Pine Island Sound,
Oahu, Haleiwa,
Oahu, Haleiwa,
Key Largo,
Key Largo,
Boynton,
Boynton,
Key Largo,
Key Largo,
Marathon Key,
Marathon Key,
Key Largo
Key Largo
Key Vaca,
Key Vaca,
Bonita Springs,
Bonita Springs,
Key Largo,
Key Largo,
Bayside State Park, Podilla Bay,
Bayside State Park, Podilla Bay,
Sanibel Island, San Carlos Bay,
Sanibel Island, San Carlos Bay,
Boynton Inlet,
Boynton Inlet,
River Floodway, Mission Bay Drive,
River Floodway, Mission Bay Drive,
Key Largo,
Key Largo,
Arauros Pass,
Arauros Pass,
Hudson,
Hudson,
Key Largo, Long Bayou,
Key Largo, Long Bayou,
Mats Mats Bay,
Mats Mats Bay,
Beach north of Seven mile bridge
St. Petersburg, Boca Ciega Bay,
St. Petersburg, Boca Ciega Bay,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy
Godeffroy
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy,
Godeffroy
Godeffroy
Biscayne Bay,
Biscayne Bay,
Newport Beach,
Newport Beach,
Oahu, Makua,
Oahu, Makua,
Molasses Reef,
Molasses Reef,
Palm Beach,
Palm Beach,
173 dgr. off Sand Key Light,
173 dgr. off Sand Key Light,
Bonefish Key,
Bonefish Key,
West mouth of Crystal River,
West mouth of Crystal River,
Kailua,
Kailua,
Fort Kam,
Fort Kam,
Maalaea Bay,
Maalaea Bay,
Maui,
Maui,
End of airport runnway,
End of airport runnway,
Maui,
Maui,
off Niu,
off Niu,
Ft. Kam Reef,
Ft. Kam Reef,
Maunalua Bay,
Maunalua Bay,
in front of Seaside Cottages,
in front of Seaside Cottages,
off Palm Beach,
off Palm Beach,
Head of Florida Keys,
Head of Florida Keys,
Moorhead, beach,
Moorhead, beach,
near Marathon
St. Lucie Inlet,
St. Lucie Inlet,
Cumberland Island,
Cumberland Island,
Biscayne Bay,
Biscayne Bay,
Hahaina,
Hahaina,
Nanakuli,
Nanakuli,
Fernandina Beach area
live collected on ocean side of island,
live collected on ocean side of island,
Kauai,
Kauai,
at base of cliff of Makaha,
at base of cliff of Makaha,
Drop off at 120 feet,,
Drop off at 120 feet,,
off Daytona,
off Daytona,
Shoreline near La Perouse Bay,
Shoreline near La Perouse Bay,
Fernandina Beach area,
Fernandina Beach area,
Palm Beach,
Palm Beach,
