PrepIRN	CatPrefix	CatNumber	CatSuffix	BioDateVisitedFrom	BioDateVisitedTo	ExpExpeditionName	BioParticipantString	ClaOrder	ClaFamily	ClaGenus	ClaSpecies	ClaSubspecies	LocContinent	LocCountry	LocDistrictCountyShire	LocIslandGrouping	LocIslandName	LocOcean	LocPreciseLocation	LocProvinceStateTerritory	LocSeaGulf	LocTownship	TerElevationFromMet	TerElevationToMet	TerVerbatimElevation	LatPreferredCentroidLatDec	LatPreferredCentroidLongDec
6062760	SKIN	224502		09 Aug 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	Rendova	South Pacific	Renard Cove	Western Province						-8.566308	157.360543
6062762	SKIN	224503		09 Aug 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	Rendova	South Pacific	Renard Cove	Western Province						-8.566308	157.360543
6062764	SKIN	224504		09 Aug 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	Rendova	South Pacific	Renard Cove	Western Province						-8.566308	157.360543
6062662	SKIN	224452		25 Jun 1928		Whitney South Sea Expedition	R. H. Beck & Assts	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	Nggatokae	South Pacific	Penjuku Village	Western Province						-8.768116	158.13611
6062658	SKIN	224450		16 Jun 1928		Whitney South Sea Expedition	R. H. Beck & Assts	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	New Georgia	South Pacific	Ruhana River	Western Province						-8.401831	157.86455
6062738	SKIN	224491		29 Aug 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Rennell Island	South Pacific	Kungava Bay	Rennell and Bellona Province						-11.687369	160.281956
6062744	SKIN	224494		21 Aug 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		Nggella Islands (Florida Islands)	Tulagi Island	South Pacific		Central Province						-9.099582	160.147593
6062740	SKIN	224492		10 Jul 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		Nggella Islands (Florida Islands)	Tulagi Island	South Pacific		Central Province						-9.099582	160.147593
6062750	SKIN	224497		13 Jun 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	New Georgia	South Pacific	Lingutu Entrance	Western Province						-8.286369	157.807499
6062746	SKIN	224495		12 Jun 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	New Georgia	South Pacific	Lingutu Entrance	Western Province						-8.286369	157.807499
6062754	SKIN	224499		19 Jun 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		New Georgia Islands	New Georgia	South Pacific	Inland approx 5 miles up Kolo River	Western Province			366		1200 feet	-8.497769	157.843542
6062742	SKIN	224493		21 Aug 1928		Whitney South Sea Expedition	R. H. Beck & Assts, H. Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands		Nggella Islands (Florida Islands)	Tulagi Island	South Pacific		Central Province						-9.099582	160.147593
6068308	SKIN	227602		03 Apr 1930		Whitney South Sea Expedition	Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068344	SKIN	227620		03 Apr 1930		Whitney South Sea Expedition	Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068330	SKIN	227613		06 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068328	SKIN	227612		05 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068366	SKIN	227631		06 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068364	SKIN	227630		05 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068362	SKIN	227629		07 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068324	SKIN	227610		05 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068326	SKIN	227611		05 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068316	SKIN	227606		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068310	SKIN	227603		03 Apr 1930		Whitney South Sea Expedition	Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068312	SKIN	227604		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068334	SKIN	227615		06 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068322	SKIN	227609		05 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068320	SKIN	227608		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068318	SKIN	227607		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068314	SKIN	227605		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068360	SKIN	227628		07 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068356	SKIN	227626		06 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068472	SKIN	227685		06 Jan 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Buena Vista Island	South Pacific		Central Province						-8.893602	160.01183
6068350	SKIN	227623		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068348	SKIN	227622		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068346	SKIN	227621		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068354	SKIN	227625		05 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068332	SKIN	227614		06 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068474	SKIN	227686		06 Jan 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Buena Vista Island	South Pacific		Central Province						-8.893602	160.01183
6068358	SKIN	227627		06 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068342	SKIN	227619		07 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068340	SKIN	227618		07 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068338	SKIN	227617		07 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068336	SKIN	227616		06 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
6068352	SKIN	227624		04 Apr 1930		Whitney South Sea Expedition	Coultas, Eyerdam, Hamlin	Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Ndai (Gower) Island	South Pacific		Malaita Province						-7.901164	160.625471
5025604	DOT	6687		23 Jul 1995				Columbiformes	Columbidae	Ptilinopus			Oceania	Solomon Islands			Guadalcanal	South Pacific	Babanakira	Guadalcanal Province			0				
5025480	DOT	6625		13 Jul 1995				Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Santa Isabel	South Pacific	Tunucheu, above Thirotongna Village	Isabel Province							
6048976	SKIN	217466		26 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6047790	SKIN	216646		18 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Graham Point	Guadalcanal Province						-9.852798	160.834176
6048974	SKIN	217465		25 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6048972	SKIN	217464		25 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6047788	SKIN	216645		18 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Graham Point	Guadalcanal Province						-9.852798	160.834176
6047786	SKIN	216644		14 May 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Aola	Guadalcanal Province						-9.526093	160.481217
6047784	SKIN	216643		27 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Kau Kau River	Guadalcanal Province			0		near sea level	-9.79366	160.246671
6047782	SKIN	216642		27 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Kau Kau River	Guadalcanal Province			0		near sea level	-9.79366	160.246671
6051056	SKIN	218775		26 Aug 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Santa Isabel	South Pacific	Mount Sasari	Isabel Province						-8.174529	159.554726
6051040	SKIN	218767		12 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Wanderer Bay	Guadalcanal Province						-9.690219	159.709801
6051332	SKIN	218913		12 Oct 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		New Georgia Islands	Kolombangara	South Pacific	Ariel Cove and inland	Western Province						-8.036804	156.957109
6054306	SKIN	220420		27 Jan 1928		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Papua New Guinea			Bougainville	South Pacific		Autonomous Region of Bougainville							
6054304	SKIN	220419		27 Apr 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Kau Kau River	Guadalcanal Province			0		near sea level	-9.79366	160.246671
6051064	SKIN	218779		24 Aug 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Santa Isabel	South Pacific	Mount Sasari	Isabel Province						-8.174529	159.554726
6051062	SKIN	218778		20 Jun 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		Nggela Islands (Florida Islands)	Nggela Sule Island (Florida Island)	South Pacific		Central Province						-9.059531	160.21916
6051042	SKIN	218768		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6051058	SKIN	218776		13 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Wanderer Bay	Guadalcanal Province						-9.690219	159.709801
6051036	SKIN	218765		17 May 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Berende (north coast west of Aola)	Guadalcanal Province							
6051054	SKIN	218774		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6051052	SKIN	218773		23 Jun 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		Nggella Islands (Florida Islands)	Tulagi Island	South Pacific		Central Province						-9.093054	160.14535
6051050	SKIN	218772		20 May 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	3 miles west of Berende	Guadalcanal Province							
6051048	SKIN	218771		17 May 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Berende (north coast west of Aola)	Guadalcanal Province							
6051046	SKIN	218770		13 May 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Aola	Guadalcanal Province						-9.526093	160.481217
6051044	SKIN	218769		27 Jul 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Guadalcanal	South Pacific	Cape Hunter	Guadalcanal Province						-9.798451	159.821761
6051060	SKIN	218777		20 Jun 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		Nggela Islands (Florida Islands)	Nggela Sule Island (Florida Island)	South Pacific		Central Province						-9.059531	160.21916
6054318	SKIN	220426		24 Oct 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		New Georgia Islands	Ranongga	South Pacific	Pienuna (Kumbokota Anchorage)	Western Province						-8.027231	156.583732
6054334	SKIN	220434		01 Dec 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		Shortland Islands	Fauro Island	South Pacific		Western Province						-6.857583	156.087331
6054336	SKIN	220435		03 Dec 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		Shortland Islands	Fauro Island	South Pacific	Sinasora Bay	Western Province						-6.922839	156.102594
6054330	SKIN	220432		23 Nov 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands			Choiseul	South Pacific	Moli Passage	Choiseul Province						-6.829428	156.522884
6054328	SKIN	220431		09 Nov 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		New Georgia Islands	Vella Lavella	South Pacific	Oula Bay and River	Western Province						-7.793133	156.607109
6054326	SKIN	220430		09 Nov 1927		Whitney South Sea Expedition	R. H. Beck & Ass'ts	Columbiformes	Columbidae	Ptilinopus	superbus		Oceania	Solomon Islands		New Georgia Islands	Vella Lavella	South Pacific	Oula Bay and River	Western Province						-7.793133	156.607109
